"y"	"x1"	"x2"	"x3"
"174"	223.961144738229	224.890394449291	36.0052922838233	46.3679266615162
"175"	225.430730534831	224.716408677372	34.5319628638897	42.8604103766555
"176"	224.664197658559	224.303018011248	35.0892522782925	45.526100653901
"177"	224.341957402401	225.279730031575	35.4018990662745	45.548679592608
"178"	225.139192346781	224.731946000451	34.7802665501013	44.2256389187969
"179"	225.19366552917	225.657990158478	34.6609706483132	45.3265013143918
"180"	225.35187847781	225.180347780315	34.738378620649	43.5587648182217
"181"	225.791002497696	226.640141506724	37.1235600725149	44.844958296704
"182"	225.965287401141	225.939920662454	34.6954513535029	45.5818064055137
"183"	225.777484347948	225.418964066862	35.5608775208927	44.957553814979
"184"	224.461919826579	224.868255886608	34.4455287930216	44.4258029000751
"185"	225.082951730851	226.018696471215	35.9302873041759	44.8237085911403
"186"	224.038233755522	224.308809064818	34.2540277731215	45.9195576078815
"187"	223.646354281924	223.450876874041	34.4956281218804	45.8924787576554
"188"	225.856905653838	226.132503600507	36.3553749304689	43.7001461859725
"189"	223.398270253154	224.365043857907	35.1968947619815	45.9668431782053
"190"	226.295793505232	226.35508454249	35.6938038771105	44.323741066249
"191"	227.074509891176	226.301319820166	35.4956926446319	43.8603597441539
"192"	225.874411032026	226.149571068583	36.0489858074834	45.1854428965808
"193"	224.371053281003	225.467395422767	36.3759355971512	45.2019162233356
"194"	225.478892202743	225.608034526093	34.6004172615043	44.7994598324995
"195"	223.470299250375	224.569829631814	35.4558280621728	45.4164321136906
"196"	224.897120870824	225.301325148201	34.8438601412836	44.8830192578015
"197"	223.016939203012	224.016087551608	34.0863125307054	46.2822686634025
"198"	224.270254420543	224.849594901111	35.0338711978552	45.828141588335
"199"	224.3246982652	225.400764108842	36.9539767310659	44.5590378181319
"200"	225.397441870887	225.281422186853	34.0674463142439	45.2024517046246
"201"	227.027815412887	225.892558514619	36.5433043013078	42.7744165190164
"202"	225.590028726734	225.256085052383	35.3508701842227	44.5253499709101
"203"	225.663700890431	225.889725396602	35.9192864501747	44.6786287609682
"204"	224.771844501049	225.065518593298	34.6530642954585	45.1792945252424
"205"	223.643376211987	224.730398669758	35.5118995659313	45.6220918081598
"206"	225.524682780703	226.963239965829	36.1275772356095	45.5553737968265
"207"	223.496970344353	223.33641044218	34.6564915312895	45.3507645630177
"208"	224.6514622622	224.784980237848	34.1707704575599	46.1121494229657
"209"	225.692233121417	224.114339124233	32.1492843156396	44.2790155002684
"210"	224.210634216159	223.863865920073	34.1119608556377	44.4791236590878
"211"	224.590098426944	224.981285758187	35.268682409699	44.8863225656867
"212"	225.655854527557	224.689168275125	34.2719528343872	44.4270606524675
"213"	226.155621452304	225.48864849126	34.0098855387655	44.6898523363279
"214"	225.67802370268	224.812883411585	34.6374247310822	45.3162410977786
"215"	225.465664383544	224.911793419514	35.2606745786488	44.7814337065014
"216"	224.846042271114	224.144830808154	34.7206146096332	42.5834405218279
"217"	224.955569891542	224.983453290433	34.8288943754306	44.8592849124719
"218"	223.997203422168	223.808590624429	34.0597168482438	45.8659856045165
"219"	227.573514425481	226.872504336103	35.4275258226191	42.6435864619834
"220"	226.789468171301	226.431021530894	35.521455653898	43.8174706590396
"221"	225.071121498776	225.680162858493	36.4807333738976	44.6110823555905
"222"	225.423482929861	225.430935727105	34.9778259777243	45.4084171852125
"223"	223.174461410556	223.154560487305	34.0986184191249	45.594051328588
"224"	225.67492693652	226.305436047252	35.5139079087899	45.3941468114725
"225"	223.533926588554	223.695936313317	34.359548568459	47.3215546696831
"226"	225.894366053648	225.520558943948	36.054704435157	44.4084189048654
"227"	224.635049740901	225.29530237426	36.1791291172193	45.9034393629501
"228"	224.465301466876	224.70381180983	34.0172796893871	45.4324246302357
"229"	225.382438484236	225.55479192869	35.0237904191535	44.0707651285196
"230"	224.969399870529	225.558531962459	35.3043283972136	44.5163292108812
"231"	226.885711555524	226.72178091612	35.6370424064529	45.1330021333193
"232"	223.805021431583	223.159959245511	33.5501027329457	45.1729561035794
"233"	224.087385254329	223.944875118716	34.5944520878871	44.6716492852529
"234"	225.137833508709	225.814686876508	35.5904104695124	45.816357811897
"235"	225.481360494831	226.077357550906	36.2434045784785	44.9757256050735
"236"	225.240640843328	225.571677917058	35.7520177347929	47.2397588090407
"237"	225.020910423043	225.47144074144	36.7842577012484	45.9903165890589
"238"	226.084586115497	225.231622141873	35.173442348649	44.7059686360299
"239"	225.188616005939	224.642043667865	36.022797193225	45.0362851400324
"240"	224.721328078014	224.229715459902	34.3491303619713	43.9986325365617
"241"	225.269005269398	224.210578467234	33.5664915821492	43.9486184166056
"242"	224.242857475471	224.588685155638	34.2637797104138	44.6073312648311
"243"	223.889935638216	224.917264515529	35.8410754908643	44.7084049490464
"244"	226.139358532403	225.812753252846	34.4996030387146	44.9904049739047
"245"	224.950983638292	225.853259399447	36.4957378077333	44.4186089384567
"246"	226.6303790473	227.092630773599	36.6309727278472	45.015914184244
"247"	225.011441006342	225.383259131964	35.2953294093639	45.9223093254203
"248"	224.828973914161	224.90146022692	35.2656627115731	44.863141533246
"249"	223.717878871023	224.218534703947	34.5131438463652	45.5327408697517
"250"	224.796113503347	224.350986300133	33.7404999952923	44.7365853473041
"251"	224.347834367764	224.560894292925	33.1786978392107	45.1306258107006
"252"	223.197496157831	224.226213444571	35.5407408667907	47.2644052214347
"253"	225.026356119192	224.812374449422	34.8619368944128	43.8377007348656
"254"	225.304666538289	225.338456076826	35.5872068757425	44.1972665898579
"255"	224.295781925075	224.720248455589	34.2728694906576	45.1611877658773
"256"	224.61204714299	225.818980479185	36.092961306654	46.054898973457
"257"	223.750092238767	223.358745170586	33.278754826102	45.7365811626885
"258"	223.998526536034	224.596063884052	34.3154355413988	46.4615198564101
"259"	227.135185147503	226.748550402856	36.4873751483946	43.9806296628388
"260"	225.862692214728	225.792880377564	35.6950192618916	45.740332290904
"261"	225.661145306244	225.541272857995	35.2726193073365	45.2808319293516
"262"	225.407767144834	225.859466452188	36.0049633154774	46.0624432482049
"263"	222.772519780238	223.304240761404	34.0127293015042	45.8672540459475
"264"	224.254645524561	224.892048988169	35.8630455134574	45.9314173243318
"265"	224.02671980622	223.832555759336	34.9917693820153	44.80791957545
"266"	226.438031487868	226.711597789918	34.4306363788381	43.8832688474166
"267"	227.090659827148	227.369330962088	35.9027407382507	44.4813392191792
"268"	225.003923924366	225.371592011947	35.2641093934917	45.5234553659891
"269"	225.814792842291	225.614085250803	35.4437049166091	44.6369480919891
"270"	225.519524178847	225.279028770068	35.2182635296059	44.7038320274445
"271"	225.003131096471	224.866759248702	34.3894152536875	43.8438060355238
"272"	226.099437608766	226.2934946899	34.8342623954273	44.9661361726025
"273"	222.237408322595	222.894785937683	34.2500264879746	46.7191023237284
"274"	222.38656330706	222.721111756832	34.3740543054788	47.0280513235528
"275"	225.492731915403	225.874561165313	36.2125984008074	46.3584230169494
"276"	227.392693803264	226.592778312723	35.4648338104816	42.4125371967665
"277"	224.361886061908	224.355208949864	34.2649728291783	45.1913274095398
"278"	223.937717219138	224.205029692645	34.7899713526132	46.0460154962972
"279"	224.654040252805	224.821601366132	35.9629956619415	44.9559597410674
"280"	224.507606831554	224.650625229467	34.3496565272913	45.6829496045508
"281"	225.709191286965	224.641930986708	34.9047318823379	43.6085560081044
"282"	225.954507590071	225.176244365416	35.0739299075973	44.6117226617898
"283"	224.553997476123	224.064754650852	35.470497902044	44.9637188801906
"284"	223.807290082246	223.680299979355	33.5098597449328	46.3158745876567
"285"	225.410739279457	225.099723119174	34.4109001826224	44.3709917381851
"286"	224.718945804628	225.459650866813	36.5480604183625	44.4153715432017
"287"	224.677349196648	224.862303834744	35.5274034081678	46.0428067622032
"288"	224.83099963679	224.518470371319	34.4044407263595	45.6133753423003
"289"	227.667474570043	227.668699663132	37.2865065393611	42.677041499116
"290"	224.837732333369	224.939092790332	36.3275191022534	43.8281185757906
"291"	223.726346817532	222.911446915188	33.6589798634984	45.2457230849729
"292"	224.91090334187	224.170649712255	34.9653105126668	43.9466283854824
"293"	224.971614000601	225.382866980935	35.3724459714984	44.4217327053362
"294"	224.694268446157	224.526860564888	34.4917220657824	45.8920671141612
"295"	224.578797471387	224.745598791403	34.5302474998078	44.8133318177721
"296"	225.555566103505	225.639576078541	35.1519051691399	45.1435162603315
"297"	225.334090315766	224.923959386398	35.2772120779314	43.0104352658632
"298"	225.685783010192	225.024891879948	34.6963201824798	44.6944935524409
"299"	225.203325380876	226.340225961874	35.351672867367	45.2560061980357
"300"	223.301898304944	224.90650004501	34.9679483355865	46.34348845844
