"y"	"x1"	"x2"
"106"	584.69640510126	1520.29527644417	58.1689987921286
"107"	584.762769486965	1520.69168535805	58.1439394531997
"108"	585.917819061695	1521.86959520721	58.7878598954822
"109"	585.389176930568	1521.33008150608	59.0191609005859
"110"	584.749823701755	1519.91006308852	59.1721966899892
"111"	584.503827165831	1520.06151684665	58.8375579411307
"112"	586.88831508166	1521.57056212673	59.3920719759916
"113"	586.456487900131	1522.42013393805	60.9043865618755
"114"	586.088059461878	1522.83859821222	61.7612778373631
"115"	585.861128561022	1522.0826418927	58.9258049756593
"116"	585.053417630787	1520.773892292	58.0090657150532
"117"	584.049451850845	1521.17096918494	59.0390402374557
"118"	584.005559245024	1520.55636446792	58.6813507237922
"119"	585.885057560792	1520.88354519517	58.0955753313111
"120"	584.986962705843	1521.46139470174	60.1008115041093
"121"	585.717139799374	1520.92403890841	57.4397518032951
"122"	584.801053846065	1520.95454527313	60.164796126351
"123"	584.545171680832	1521.61665555864	59.762165062407
"124"	584.749971657014	1520.72332257687	59.3471603518321
"125"	583.278535139398	1519.7947037781	58.2010950599055
"126"	584.27067746346	1520.0478829792	58.4684388633733
"127"	585.226879249186	1521.56564797612	59.691825008792
"128"	585.635917152483	1520.28288482054	58.7182550453319
"129"	586.542939943	1521.3790465626	58.7541538895823
"130"	585.985395608646	1522.17010663911	60.2128363157319
"131"	582.998898295483	1520.18707058702	57.8170144940081
"132"	584.879726386068	1520.98753319382	59.4992144975466
"133"	585.209054853369	1520.94881265518	58.3353155894108
"134"	585.972078544394	1521.54381686218	59.9135187524028
"135"	585.682083045522	1521.74657257349	59.5288638540535
"136"	584.213253487623	1520.80592324774	58.9927110611797
"137"	585.506015207098	1522.42684000086	60.4177240757373
"138"	583.361117366622	1519.48680988598	57.3167618897719
"139"	584.77539496868	1520.79852135201	58.235340391892
"140"	584.688356610999	1520.63103842961	58.5387784421701
"141"	585.667966872205	1520.54472449779	58.2939095063471
"142"	585.388868410775	1521.33993249442	60.1505607212561
"143"	585.576623719718	1521.60287062119	60.208943152684
"144"	584.45039721352	1520.2065169151	57.8379481086056
"145"	584.141277460423	1520.96081731383	58.9375527022288
"146"	584.263225301623	1520.80696621198	59.585892790143
"147"	585.136576344622	1521.32349337354	57.8299449399986
"148"	585.335875211356	1521.85828375802	60.7498078715648
"149"	585.786690346002	1522.15019117654	59.7269219400039
"150"	584.793571078476	1521.88152319653	58.5661664700844
